# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
pgxl5;60;1440519747;-1;1.88;0.00;0.86;1.30;0.34;95.61
pgxl5;60;1440519747;0;2.92;0.00;1.67;1.54;0.85;93.02
pgxl5;60;1440519747;1;1.56;0.00;0.57;1.26;0.20;96.41
pgxl5;60;1440519747;2;2.00;0.00;0.73;1.89;0.21;95.16
pgxl5;60;1440519747;3;1.10;0.00;0.49;0.56;0.12;97.74
pgxl5;60;1440519807;-1;0.07;0.00;0.05;0.02;0.01;99.85
pgxl5;60;1440519807;0;0.12;0.00;0.07;0.03;0.03;99.75
pgxl5;60;1440519807;1;0.02;0.00;0.02;0.02;0.02;99.93
pgxl5;60;1440519807;2;0.03;0.00;0.08;0.00;0.00;99.88
pgxl5;60;1440519807;3;0.10;0.00;0.03;0.00;0.00;99.87
pgxl5;60;1440519867;-1;0.18;0.00;0.10;0.21;0.04;99.47
pgxl5;60;1440519867;0;0.25;0.00;0.15;0.10;0.10;99.39
pgxl5;60;1440519867;1;0.15;0.00;0.08;0.13;0.03;99.60
pgxl5;60;1440519867;2;0.22;0.00;0.10;0.37;0.02;99.29
pgxl5;60;1440519867;3;0.12;0.00;0.05;0.23;0.02;99.58
pgxl5;60;1440519927;-1;2.22;0.00;0.92;1.89;0.38;94.58
pgxl5;60;1440519927;0;3.36;0.00;1.97;2.06;0.94;91.68
pgxl5;60;1440519927;1;1.73;0.00;0.63;2.19;0.23;95.21
pgxl5;60;1440519927;2;2.45;0.00;0.72;2.39;0.23;94.21
pgxl5;60;1440519927;3;1.42;0.00;0.46;0.95;0.16;97.02
pgxl5;60;1440519987;-1;0.64;0.00;5.88;54.27;0.10;39.12
pgxl5;60;1440519987;0;1.00;0.00;3.99;69.09;0.19;25.72
pgxl5;60;1440519987;1;0.26;0.00;12.97;55.62;0.03;31.12
pgxl5;60;1440519987;2;0.78;0.00;2.12;83.08;0.16;13.86
pgxl5;60;1440519987;3;0.49;0.00;4.38;10.71;0.03;84.39
pgxl5;60;1440520047;-1;0.98;0.00;4.24;29.94;0.27;64.57
pgxl5;60;1440520047;0;0.13;0.00;0.74;8.75;0.72;89.66
pgxl5;60;1440520047;1;0.17;0.00;0.60;29.68;0.05;69.50
pgxl5;60;1440520047;2;1.22;0.00;5.91;80.60;0.19;12.07
pgxl5;60;1440520047;3;2.40;0.00;9.66;0.47;0.10;87.37
pgxl5;60;1440520107;-1;1.60;0.00;0.64;0.97;0.25;96.54
pgxl5;60;1440520107;0;2.27;0.00;1.21;1.03;0.60;94.89
pgxl5;60;1440520107;1;1.41;0.00;0.48;1.02;0.16;96.93
pgxl5;60;1440520107;2;1.69;0.00;0.51;1.41;0.14;96.25
pgxl5;60;1440520107;3;1.09;0.00;0.40;0.43;0.10;97.98
pgxl5;60;1440520167;-1;1.05;0.00;0.40;0.65;0.19;97.70
pgxl5;60;1440520167;0;1.47;0.00;0.74;0.71;0.44;96.63
pgxl5;60;1440520167;1;0.90;0.00;0.28;0.59;0.12;98.11
pgxl5;60;1440520167;2;1.11;0.00;0.35;1.04;0.12;97.38
pgxl5;60;1440520167;3;0.70;0.00;0.26;0.29;0.09;98.66
pgxl5;60;1440520227;-1;0.13;0.00;0.08;0.02;0.01;99.77
