# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl3;60;1440519747;8772500;22215320;71.69;0;21530380;18879360;60.93;13166080;8542656;204
pgxl3;60;1440519807;8786092;22201728;71.65;0;21530632;18854964;60.85;13164292;8532052;32
pgxl3;60;1440519867;8772148;22215672;71.69;0;21531368;18877548;60.92;13175980;8532312;128
pgxl3;60;1440519927;8750544;22237276;71.76;0;21537916;18895424;60.98;13192804;8535180;284
pgxl3;60;1440519987;8775132;22212688;71.68;0;21541512;18860368;60.86;13185188;8522576;64
pgxl3;60;1440520047;8774980;22212840;71.68;0;21541548;18863808;60.87;13187496;8519996;0
pgxl3;60;1440520107;8746656;22241164;71.77;0;21545484;18887820;60.95;13209936;8521540;244
pgxl3;60;1440520167;8749432;22238388;71.76;0;21547628;18877948;60.92;13207700;8522020;104
pgxl3;60;1440520227;8767560;22220260;71.71;0;21548576;18862280;60.87;13198188;8515900;0
pgxl3;60;1440520287;8752408;22235412;71.76;0;21549528;18872488;60.90;13210276;8516088;56
pgxl3;60;1440520347;8749396;22238424;71.77;0;21552456;18870152;60.90;13211796;8517688;56
pgxl3;60;1440520407;8779880;22207940;71.67;0;21538896;18859524;60.86;13192028;8509432;32
pgxl3;60;1440520467;8761064;22226756;71.73;0;21540948;18871048;60.90;13208572;8508732;284
pgxl3;60;1440520527;8745312;22242508;71.78;0;21543340;18890780;60.96;13214548;8517220;156
pgxl3;60;1440520587;8747508;22240312;71.77;0;21544988;18881212;60.93;13212216;8517136;2960
pgxl3;60;1440520647;8813276;22174544;71.56;0;21545416;18778968;60.60;13162740;8509476;1800
