# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440519747;eth0;5272.50;5069.26;7095.13;1633.52;0.00;0.00;0.00
pgxl7;60;1440519747;lo;124.30;124.30;52.50;52.50;0.00;0.00;0.00
pgxl7;60;1440519807;eth0;125.37;117.77;179.66;33.92;0.00;0.00;0.00
pgxl7;60;1440519807;lo;5.75;5.75;1.23;1.23;0.00;0.00;0.00
pgxl7;60;1440519867;eth0;639.00;614.18;843.43;201.05;0.00;0.00;0.00
pgxl7;60;1440519867;lo;18.68;18.68;7.34;7.34;0.00;0.00;0.00
pgxl7;60;1440519927;eth0;5993.60;5763.55;8092.54;1831.69;0.00;0.00;0.00
pgxl7;60;1440519927;lo;113.08;113.08;53.60;53.60;0.00;0.00;0.00
pgxl7;60;1440519987;eth0;1010.68;971.88;1334.21;328.87;0.00;0.00;0.00
pgxl7;60;1440519987;lo;28.10;28.10;11.41;11.41;0.00;0.00;0.00
pgxl7;60;1440520047;eth0;0.92;0.78;0.07;0.07;0.00;0.00;0.00
pgxl7;60;1440520047;lo;2.57;2.57;0.34;0.34;0.00;0.00;0.00
pgxl7;60;1440520107;eth0;4188.95;4029.28;5684.45;1268.48;0.00;0.00;0.00
pgxl7;60;1440520107;lo;87.92;87.92;40.20;40.20;0.00;0.00;0.00
pgxl7;60;1440520167;eth0;3154.70;3031.97;4326.04;960.32;0.00;0.00;0.00
pgxl7;60;1440520167;lo;50.73;50.73;23.58;23.58;0.00;0.00;0.00
pgxl7;60;1440520227;eth0;48.25;44.75;62.68;16.44;0.00;0.00;0.00
pgxl7;60;1440520227;lo;6.75;6.75;1.24;1.24;0.00;0.00;0.00
pgxl7;60;1440520287;eth0;1370.90;1317.07;1875.71;419.33;0.00;0.00;0.00
pgxl7;60;1440520287;lo;30.97;30.97;13.67;13.67;0.00;0.00;0.00
pgxl7;60;1440520347;eth0;1404.85;1348.97;1897.06;441.86;0.00;0.00;0.00
pgxl7;60;1440520347;lo;28.13;28.13;11.42;11.42;0.00;0.00;0.00
pgxl7;60;1440520407;eth0;22.32;20.15;26.30;6.26;0.00;0.00;0.00
pgxl7;60;1440520407;lo;5.43;5.43;0.76;0.76;0.00;0.00;0.00
pgxl7;60;1440520467;eth0;2708.38;2607.12;3646.77;826.37;0.00;0.00;0.00
pgxl7;60;1440520467;lo;66.92;66.92;30.63;30.63;0.00;0.00;0.00
pgxl7;60;1440520527;eth0;3526.27;3392.87;4720.26;1105.64;0.00;0.00;0.00
pgxl7;60;1440520527;lo;69.23;69.23;32.22;32.22;0.00;0.00;0.00
pgxl7;60;1440520587;eth0;2502.25;2403.42;3427.83;751.93;0.00;0.00;0.00
pgxl7;60;1440520587;lo;46.65;46.65;20.64;20.64;0.00;0.00;0.00
pgxl7;60;1440520647;eth0;22.35;19.88;24.75;5.90;0.00;0.00;0.00
pgxl7;60;1440520647;lo;25.57;25.57;3.41;3.41;0.00;0.00;0.00
