# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl8;60;1440519747;eth0;5278.23;5075.07;7103.62;1636.98;0.00;0.00;0.00
pgxl8;60;1440519747;lo;125.35;125.35;53.50;53.50;0.00;0.00;0.00
pgxl8;60;1440519807;eth0;119.70;112.20;171.20;32.84;0.00;0.00;0.00
pgxl8;60;1440519807;lo;6.13;6.13;1.27;1.27;0.00;0.00;0.00
pgxl8;60;1440519867;eth0;644.03;618.75;851.84;202.50;0.00;0.00;0.00
pgxl8;60;1440519867;lo;18.62;18.62;7.25;7.25;0.00;0.00;0.00
pgxl8;60;1440519927;eth0;5986.55;5756.13;8084.20;1828.66;0.00;0.00;0.00
pgxl8;60;1440519927;lo;113.47;113.47;53.41;53.41;0.00;0.00;0.00
pgxl8;60;1440519987;eth0;1009.02;970.20;1333.27;328.31;0.00;0.00;0.00
pgxl8;60;1440519987;lo;27.90;27.90;11.36;11.36;0.00;0.00;0.00
pgxl8;60;1440520047;eth0;0.90;0.77;0.07;0.07;0.00;0.00;0.00
pgxl8;60;1440520047;lo;2.58;2.58;0.36;0.36;0.00;0.00;0.00
pgxl8;60;1440520107;eth0;4193.35;4032.75;5692.49;1271.33;0.00;0.00;0.00
pgxl8;60;1440520107;lo;87.85;87.85;40.48;40.48;0.00;0.00;0.00
pgxl8;60;1440520167;eth0;3147.70;3023.87;4314.44;961.50;0.00;0.00;0.00
pgxl8;60;1440520167;lo;50.93;50.93;23.83;23.83;0.00;0.00;0.00
pgxl8;60;1440520227;eth0;48.62;45.15;62.74;16.76;0.00;0.00;0.00
pgxl8;60;1440520227;lo;8.30;8.30;1.53;1.53;0.00;0.00;0.00
pgxl8;60;1440520287;eth0;1372.58;1319.02;1879.39;420.41;0.00;0.00;0.00
pgxl8;60;1440520287;lo;31.10;31.10;13.85;13.85;0.00;0.00;0.00
pgxl8;60;1440520347;eth0;1401.48;1345.43;1893.37;441.53;0.00;0.00;0.00
pgxl8;60;1440520347;lo;27.90;27.90;11.57;11.57;0.00;0.00;0.00
pgxl8;60;1440520407;eth0;22.60;20.35;26.33;6.29;0.00;0.00;0.00
pgxl8;60;1440520407;lo;5.63;5.63;0.84;0.84;0.00;0.00;0.00
pgxl8;60;1440520467;eth0;2714.47;2612.75;3654.86;827.96;0.00;0.00;0.00
pgxl8;60;1440520467;lo;67.67;67.67;31.08;31.08;0.00;0.00;0.00
pgxl8;60;1440520527;eth0;3519.75;3386.40;4712.29;1104.14;0.00;0.00;0.00
pgxl8;60;1440520527;lo;69.68;69.68;32.52;32.52;0.00;0.00;0.00
pgxl8;60;1440520587;eth0;2499.72;2400.42;3424.38;751.68;0.00;0.00;0.00
pgxl8;60;1440520587;lo;45.83;45.83;20.34;20.34;0.00;0.00;0.00
pgxl8;60;1440520647;eth0;22.28;19.77;24.73;5.90;0.00;0.00;0.00
pgxl8;60;1440520647;lo;25.55;25.55;3.39;3.39;0.00;0.00;0.00
