# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440519747;eth0;5293.13;5090.95;7112.37;1635.68;0.00;0.00;0.00
pgxl4;60;1440519747;lo;123.63;123.63;51.35;51.35;0.00;0.00;0.00
pgxl4;60;1440519807;eth0;129.90;121.93;179.86;34.34;0.00;0.00;0.00
pgxl4;60;1440519807;lo;8.12;8.12;2.05;2.05;0.00;0.00;0.00
pgxl4;60;1440519867;eth0;641.73;617.00;847.74;201.48;0.00;0.00;0.00
pgxl4;60;1440519867;lo;18.75;18.75;8.08;8.08;0.00;0.00;0.00
pgxl4;60;1440519927;eth0;6000.07;5774.75;8095.17;1835.53;0.00;0.00;0.00
pgxl4;60;1440519927;lo;114.58;114.58;54.12;54.12;0.00;0.00;0.00
pgxl4;60;1440519987;eth0;1013.83;975.90;1334.25;329.66;0.00;0.00;0.00
pgxl4;60;1440519987;lo;32.80;32.80;12.42;12.42;0.00;0.00;0.00
pgxl4;60;1440520047;eth0;1.80;1.75;0.14;0.18;0.00;0.00;0.00
pgxl4;60;1440520047;lo;4.82;4.82;0.77;0.77;0.00;0.00;0.00
pgxl4;60;1440520107;eth0;4191.27;4036.13;5689.55;1271.65;0.00;0.00;0.00
pgxl4;60;1440520107;lo;82.42;82.42;38.42;38.42;0.00;0.00;0.00
pgxl4;60;1440520167;eth0;3153.92;3035.22;4322.92;964.06;0.00;0.00;0.00
pgxl4;60;1440520167;lo;51.93;51.93;24.17;24.17;0.00;0.00;0.00
pgxl4;60;1440520227;eth0;51.53;48.28;63.08;24.89;0.00;0.00;0.00
pgxl4;60;1440520227;lo;13.95;13.95;2.68;2.68;0.00;0.00;0.00
pgxl4;60;1440520287;eth0;1373.78;1321.43;1880.58;421.03;0.00;0.00;0.00
pgxl4;60;1440520287;lo;28.27;28.27;13.35;13.35;0.00;0.00;0.00
pgxl4;60;1440520347;eth0;1402.48;1350.03;1895.25;442.38;0.00;0.00;0.00
pgxl4;60;1440520347;lo;28.82;28.82;11.90;11.90;0.00;0.00;0.00
pgxl4;60;1440520407;eth0;3377.38;2906.78;265.92;255.05;0.00;0.00;0.00
pgxl4;60;1440520407;lo;6.35;6.35;0.70;0.70;0.00;0.00;0.00
pgxl4;60;1440520467;eth0;2875.28;2751.85;3667.85;840.51;0.00;0.00;0.00
pgxl4;60;1440520467;lo;73.65;73.65;32.75;32.75;0.00;0.00;0.00
pgxl4;60;1440520527;eth0;3530.48;3402.22;4724.52;1107.11;0.00;0.00;0.00
pgxl4;60;1440520527;lo;75.20;75.20;33.97;33.97;0.00;0.00;0.00
pgxl4;60;1440520587;eth0;2505.93;2411.37;3429.55;756.75;0.00;0.00;0.00
pgxl4;60;1440520587;lo;47.42;47.42;21.41;21.41;0.00;0.00;0.00
pgxl4;60;1440520647;eth0;22.70;20.33;24.76;5.94;0.00;0.00;0.00
pgxl4;60;1440520647;lo;17.07;17.07;2.27;2.27;0.00;0.00;0.00
