ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1440519686.66383,public,warehouse,pk_warehouse,0,0,0,1,6
1440519686.66383,pg_catalog,pg_database,pg_database_oid_index,2348,2341,2341,48,3501
1440519686.66383,pg_catalog,pg_database,pg_database_datname_index,2236,2235,2229,36,3383
1440519686.66383,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,946,760,760,14,2587
1440519686.66383,pg_catalog,pg_type,pg_type_typname_nsp_index,314,60,60,13,976
1440519686.66383,pg_catalog,pg_type,pg_type_oid_index,979,809,809,9,2187
1440519686.66383,public,district,pk_district,0,0,0,1,9
1440519686.66383,pg_toast,pg_toast_2619,pg_toast_2619_index,97,226,226,4,178
1440519686.66383,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_2618,pg_toast_2618_index,68,218,218,4,68
1440519686.66383,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1440519686.66383,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,0,0
1440519686.66383,public,customer,i_customer,0,0,0,1,11
1440519686.66383,public,customer,pk_customer,0,0,0,1,11
1440519686.66383,pg_catalog,pg_authid,pg_authid_oid_index,1108,1108,1108,48,2168
1440519686.66383,pg_catalog,pg_authid,pg_authid_rolname_index,1040,1040,1040,34,2046
1440519686.66383,public,new_order,pk_new_order,0,0,0,1,1
1440519686.66383,public,orders,pk_orders,0,0,0,1,2
1440519686.66383,public,orders,i_orders,0,0,0,1,2
1440519686.66383,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,2330,9018,8941,28,7665
1440519686.66383,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,87,90,87,16,3126
1440519686.66383,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,22,52,52,15,53
1440519686.66383,pg_catalog,pg_proc,pg_proc_oid_index,136,130,130,14,309
1440519686.66383,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_constraint,pg_constraint_oid_index,8,0,0,2,22
1440519686.66383,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,2,14
1440519686.66383,pg_catalog,pg_constraint,pg_constraint_conrelid_index,0,0,0,2,14
1440519686.66383,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,2,14
1440519686.66383,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,83,0,0,2,81
1440519686.66383,pg_catalog,pg_index,pg_index_indexrelid_index,586,586,586,6,683
1440519686.66383,pg_catalog,pg_index,pg_index_indrelid_index,359,593,592,6,440
1440519686.66383,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,100,766,766,13,223
1440519686.66383,pg_catalog,pg_operator,pg_operator_oid_index,96,96,96,12,216
1440519686.66383,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1440519686.66383,pg_catalog,pg_opclass,pg_opclass_oid_index,246,246,246,6,315
1440519686.66383,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,102,4398,4398,6,116
