# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl;60;1440519747;eth0;31091.77;32992.55;2112.41;55417.61;0.00;0.00;0.00
pgxl;60;1440519747;lo;5008.28;5008.28;528.98;528.98;0.00;0.00;0.00
pgxl;60;1440519807;eth0;1199.15;1326.77;84.65;1475.42;0.00;0.00;0.00
pgxl;60;1440519807;lo;845.40;845.40;242.49;242.49;0.00;0.00;0.00
pgxl;60;1440519867;eth0;6247.80;6883.02;435.78;6790.49;0.00;0.00;0.00
pgxl;60;1440519867;lo;8451.07;8451.07;2034.53;2034.53;0.00;0.00;0.00
pgxl;60;1440519927;eth0;35245.98;37369.68;2395.21;63015.53;0.00;0.00;0.00
pgxl;60;1440519927;lo;1041.92;1041.92;165.23;165.23;0.00;0.00;0.00
pgxl;60;1440519987;eth0;5906.02;6276.47;468.67;10313.61;0.00;0.00;0.00
pgxl;60;1440519987;lo;350.80;350.80;63.59;63.59;0.00;0.00;0.00
pgxl;60;1440520047;eth0;2684.90;3156.67;194.70;268.02;0.00;0.00;0.00
pgxl;60;1440520047;lo;6370.65;6370.65;1854.27;1854.27;0.00;0.00;0.00
pgxl;60;1440520107;eth0;24717.20;26183.78;1682.27;44348.16;0.00;0.00;0.00
pgxl;60;1440520107;lo;6395.30;6395.30;733.07;733.07;0.00;0.00;0.00
pgxl;60;1440520167;eth0;18748.48;19859.77;1271.70;33781.57;0.00;0.00;0.00
pgxl;60;1440520167;lo;3684.45;3684.45;388.29;388.29;0.00;0.00;0.00
pgxl;60;1440520227;eth0;2110.13;2446.33;206.60;683.63;0.00;0.00;0.00
pgxl;60;1440520227;lo;3498.12;3498.12;1017.35;1017.35;0.00;0.00;0.00
pgxl;60;1440520287;eth0;9202.88;9872.20;630.50;14804.74;0.00;0.00;0.00
pgxl;60;1440520287;lo;6734.00;6734.00;1535.30;1535.30;0.00;0.00;0.00
pgxl;60;1440520347;eth0;8262.63;8769.32;562.21;14831.22;0.00;0.00;0.00
pgxl;60;1440520347;lo;4715.07;4715.07;458.10;458.10;0.00;0.00;0.00
pgxl;60;1440520407;eth0;3026.45;3513.88;219.27;496.91;0.00;0.00;0.00
pgxl;60;1440520407;lo;5993.25;5993.25;1746.58;1746.58;0.00;0.00;0.00
pgxl;60;1440520467;eth0;15849.23;16801.53;1077.25;28229.43;0.00;0.00;0.00
pgxl;60;1440520467;lo;3171.73;3171.73;810.10;810.10;0.00;0.00;0.00
pgxl;60;1440520527;eth0;20664.77;21890.98;1486.85;36749.16;0.00;0.00;0.00
pgxl;60;1440520527;lo;3297.02;3297.02;351.32;351.32;0.00;0.00;0.00
pgxl;60;1440520587;eth0;14884.83;15777.57;1011.67;26763.71;0.00;0.00;0.00
pgxl;60;1440520587;lo;2385.83;2385.83;256.33;256.33;0.00;0.00;0.00
pgxl;60;1440520647;eth0;125.20;142.02;8.77;197.20;0.00;0.00;0.00
pgxl;60;1440520647;lo;7.88;7.88;1.13;1.13;0.00;0.00;0.00
