# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440519747;-157.42;0.00;5.22
pgxl;60;1440519807;-145.52;0.00;27.63
pgxl;60;1440519867;-490.65;0.00;223.40
pgxl;60;1440519927;-284.97;0.00;1.20
pgxl;60;1440519987;-390.70;0.00;8.53
pgxl;60;1440520047;-680.18;0.00;225.90
pgxl;60;1440520107;-398.68;0.00;13.83
pgxl;60;1440520167;-369.75;0.00;0.70
pgxl;60;1440520227;-548.38;0.00;125.18
pgxl;60;1440520287;-449.87;0.00;161.18
pgxl;60;1440520347;-366.87;0.00;0.43
pgxl;60;1440520407;-666.20;0.00;213.55
pgxl;60;1440520467;-385.27;0.00;88.42
pgxl;60;1440520527;-280.05;0.00;4.50
pgxl;60;1440520587;-201.08;0.00;1.83
pgxl;60;1440520647;1459.62;0.00;-986.88
