# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl;60;1440519747;0.00;67.83;1091.83;0.00;44736.13;0.00;0.00;0.00;0.00
pgxl;60;1440519807;0.00;95.88;643.40;0.00;1979.07;0.00;0.00;0.00;0.00
pgxl;60;1440519867;0.00;958.07;1771.43;0.00;9675.03;0.00;0.00;0.00;0.00
pgxl;60;1440519927;0.00;55.38;491.03;0.00;51369.10;0.00;0.00;0.00;0.00
pgxl;60;1440519987;0.00;38.87;375.50;0.00;8779.45;0.00;0.00;0.00;0.00
pgxl;60;1440520047;0.00;662.53;1579.55;0.00;4499.87;0.00;0.00;0.00;0.00
pgxl;60;1440520107;0.00;372.37;395.48;0.00;35870.78;0.00;0.00;0.00;0.00
pgxl;60;1440520167;0.00;28.97;281.98;0.00;27395.33;0.00;0.00;0.00;0.00
pgxl;60;1440520227;0.00;515.87;1107.50;0.00;3438.90;0.00;0.00;0.00;0.00
pgxl;60;1440520287;0.00;556.60;1231.45;0.00;13948.32;0.00;0.00;0.00;0.00
pgxl;60;1440520347;0.00;164.07;270.10;0.00;12008.43;0.00;0.00;0.00;0.00
pgxl;60;1440520407;0.00;537.62;1511.62;0.00;4862.62;0.00;0.00;0.00;0.00
pgxl;60;1440520467;0.00;746.05;807.18;0.00;23421.60;0.00;0.00;0.00;0.00
pgxl;60;1440520527;0.00;36.38;370.77;0.00;29964.55;0.00;0.00;0.00;0.00
pgxl;60;1440520587;0.00;30.72;587.52;0.00;21688.80;0.00;0.00;0.00;0.00
pgxl;60;1440520647;0.00;45.13;159.72;0.00;1696.15;0.00;0.00;0.00;0.00
